id,sort_name,group,group_id,area_id,area,term,name,image,email,source
118,Gauna Ruiz de León Celia Isabel,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:jalisco/distrito:12,Jalisco 12,62,Celia Isabel Gauna Ruiz de León,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/144.png,celia.gauna@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=118
1008,Godínez Mendiola Alfonso,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/circunscripción:5,México 5,62,Alfonso Godínez Mendiola,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/635.png,"",http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=1008
148,Gómez Carmona Blanca Estela,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:23,México 23,62,Blanca Estela Gómez Carmona,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/041.png,blanca.gomez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=148
29,Gómez Gómez Luis,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:chiapas/distrito:5,Chiapas 5,62,Luis Gómez Gómez,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/071.png,lgomez.gomez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=29
26,Gómez Gómez Pedro,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:chiapas/distrito:2,Chiapas 2,62,Pedro Gómez Gómez,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/070.png,pgomez.gomez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=26
184,Gómez Olguín Roy Argel,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:nayarit/distrito:2,Nayarit 2,62,Roy Argel Gómez Olguín,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/149.png,roy.gomez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=184
365,Gómez Tueme Amira Gricelda,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:tamaulipas/circunscripción:2,Tamaulipas 2,62,Amira Gricelda Gómez Tueme,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/290.png,amira.gomez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=365
164,González Cruz Cristina,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:39,México 39,62,Cristina González Cruz,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/038.png,cristina.gonzalez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=164
791,González Domínguez Isela,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:veracruz/distrito:21,Veracruz 21,62,Isela González Domínguez,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/524.png,isela.gonzalez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=791
173,González Farias Eligio Cuitláhuac,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:michoacán/distrito:8,Michoacán 8,62,Eligio Cuitláhuac González Farias,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/050.png,eligio.gonzalez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=173
109,González Gómez Cecilia,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:jalisco/distrito:3,Jalisco 3,62,Cecilia González Gómez,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/146.png,cecilia.gonzalez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=109
111,González Reséndiz Rafael,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:jalisco/distrito:5,Jalisco 5,62,Rafael González Reséndiz,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/143.png,rafael.gonzalez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=111
194,González Valdez Marco Antonio,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:nuevo-león/distrito:9,Nuevo León 9,62,Marco Antonio González Valdez,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/101.png,marco.gonzalez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=194
106,González Vargas Francisco,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:hidalgo/distrito:7,Hidalgo 7,62,Francisco González Vargas,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/021.png,francisco.gonzalez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=106
659,González Vera Norma,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:34,México 34,62,Norma González Vera,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/535.png,"",http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=659
31,Grajales Palacios Francisco,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:chiapas/distrito:7,Chiapas 7,62,Francisco Grajales Palacios,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/072.png,francisco.grajales@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=31
147,Gualito Castañeda Rosalba,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:22,México 22,62,Rosalba Gualito Castañeda,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/048.png,rosalba.gualito@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=147
188,Guerra Garza Abel,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:nuevo-león/distrito:3,Nuevo León 3,62,Abel Guerra Garza,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/114.png,abel.guerra@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=188
299,Guerrero López Judit Magdalena,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:zacatecas/distrito:3,Zacatecas 3,62,Judit Magdalena Guerrero López,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/280.png,judit.guerrero@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=299
222,Guevara González Javier Filiberto,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:puebla/distrito:14,Puebla 14,62,Javier Filiberto Guevara González,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/192.png,fili.guevara@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=222
204,Gurrión Matias Samuel,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:oaxaca/distrito:7,Oaxaca 7,62,Samuel Gurrión Matias,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/113.png,samuel.gurrion@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=204
974,Gutiérrez Manrique Martha,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:hidalgo/circunscripción:5,Hidalgo 5,62,Martha Gutiérrez Manrique,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/508.png,martha.gutierrez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=974
613,Gutiérrez Olivares María Esther,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:jalisco/distrito:7,Jalisco 7,62,María Esther Gutiérrez Olivares,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/617.png,esther.gutierrez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=613
28,Gutiérrez Álvarez Harvey,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:chiapas/distrito:4,Chiapas 4,62,Harvey Gutiérrez Álvarez,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/049.png,harvey.gutierrez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=28
275,Hernández Burgos Gaudencio,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:veracruz/distrito:5,Veracruz 5,62,Gaudencio Hernández Burgos,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/058.png,gaudencio.hernandez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=275
284,Hernández González Noé,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:veracruz/distrito:14,Veracruz 14,62,Noé Hernández González,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/066.png,noe.hernandez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=284
660,Hernández Monroy Alicia,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:35,México 35,62,Alicia Hernández Monroy,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/565.png,alicia.hernandez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=660
105,Hernández Morales Mirna Esmeralda,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:hidalgo/distrito:6,Hidalgo 6,62,Mirna Esmeralda Hernández Morales,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/013.png,mirna.hernandez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=105
670,Hernández Ortiz Carolina,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:michoacán/distrito:5,Michoacán 5,62,Carolina Hernández Ortiz,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/603.png,"",http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=670
165,Hernández Tapia Gerardo Xavier,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:40,México 40,62,Gerardo Xavier Hernández Tapia,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/015.png,xavier.hernandez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=165
367,Huerta Rea María de Jesús,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Nuevo León 2,62,María de Jesús Huerta Rea,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/320.png,maria.huerta@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=367
241,Inzunza Montoya Alfonso,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:sinaloa/distrito:3,Sinaloa 3,62,Alfonso Inzunza Montoya,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/086.png,alfonso.inzunza@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=241
661,Jaramillo Villa Ma. Guadalupe,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:36,México 36,62,Ma. Guadalupe Jaramillo Villa,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/608.png,guadalupe.jaramillo@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=661
20,Juan Marcos Issa Salomón,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:coahuila/distrito:5,Coahuila 5,62,Salomón Juan Marcos Issa,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/092.png,salomon.marcos@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=20
230,King De la Rosa Raymundo,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:quintana-roo/distrito:2,Quintana Roo 2,62,Raymundo King De la Rosa,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/089.png,raymundo.king@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=230
127,Liceaga Arteaga Gerardo Francisco,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:2,México 2,62,Gerardo Francisco Liceaga Arteaga,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/027.png,gerardo.liceaga@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=127
863,Loera Arámbula Martha,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:coahuila/circunscripción:2,Coahuila 2,62,Martha Loera Arámbula,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/558.png,martha.loera@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=863
9,López Alvarado Jaime Chris,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:baja-california/distrito:6,Baja California 6,62,Jaime Chris López Alvarado,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/125.png,chrislopez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=9
288,López Landero Tomás,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:veracruz/distrito:18,Veracruz 18,62,Tomás López Landero,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/067.png,tomas.lopez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=288
823,López Segura María Carmen,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:baja-california/circunscripción:1,Baja California 1,62,María Carmen López Segura,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/503.png,carmen.lopez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=823
434,López Zavala Javier,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:puebla/circunscripción:4,Puebla 4,62,Javier López Zavala,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/303.png,javier.lopez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=434
473,Macías Sandoval Raúl,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/circunscripción:5,México 5,62,Raúl Macías Sandoval,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/309.png,raul.macias@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=473
393,Madrid Tovilla Areli,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:chiapas/circunscripción:3,Chiapas 3,62,Areli Madrid Tovilla,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/311.png,arely.madrid@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=393
123,Magaña Zepeda María Angélica,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:jalisco/distrito:17,Jalisco 17,62,María Angélica Magaña Zepeda,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/127.png,maria.magana@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=123
210,Márquez Martínez José Luis,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:puebla/distrito:2,Puebla 2,62,José Luis Márquez Martínez,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/191.png,jose.marquez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=210
139,Márquez Velasco Silvia,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:14,México 14,62,Silvia Márquez Velasco,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/043.png,silvia.marquez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=139
233,Martínez Cárdenas Esther Angélica,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:san-luis-potosí/distrito:2,San Luis Potosí 2,62,Esther Angélica Martínez Cárdenas,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/118.png,esther.martinez@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=233
506,Medina Fierro Ricardo,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:baja-california/distrito:3,Baja California 3,62,Ricardo Medina Fierro,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/511.png,ricardo.medina@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=506
634,Mejía García Leticia,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:9,México 9,62,Leticia Mejía García,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/529.png,"",http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=634
115,Mendoza Curiel Ma Leticia,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:jalisco/distrito:9,Jalisco 9,62,Ma Leticia Mendoza Curiel,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/141.png,leticia.mendoza@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=115
360,Mendoza Garza Jorge,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Nuevo León 2,62,Jorge Mendoza Garza,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/288.png,jmendoza.garza@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=360
73,Mercado Gallegos Sonia Catalina,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:durango/distrito:1,Durango 1,62,Sonia Catalina Mercado Gallegos,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/137.png,sonia.mercado@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=73
624,Mestas Gallardo Ignacio,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:jalisco/distrito:18,Jalisco 18,62,Ignacio Mestas Gallardo,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/533.png,nacho.mestas@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=624
103,Miranda Munive Emilse,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:hidalgo/distrito:4,Hidalgo 4,62,Emilse Miranda Munive,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/019.png,emilse.miranda@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=103
278,Montano Guzmán José Alejandro,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:veracruz/distrito:8,Veracruz 8,62,José Alejandro Montano Guzmán,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/064.png,jose.montano@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=278
41,Montes Alvarado Abraham,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:chihuahua/distrito:5,Chihuahua 5,62,Abraham Montes Alvarado,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/187.png,abraham.montes@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=41
630,Morales Fernández Marisol,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:5,México 5,62,Marisol Morales Fernández,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/570.png,"",http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=630
215,Morales Flores Jesús,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:puebla/distrito:7,Puebla 7,62,Jesús Morales Flores,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/103.png,jmorales.flores@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=215
1,Moreno Montoya J. Pilar,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:aguascalientes/distrito:1,Aguascalientes 1,62,J. Pilar Moreno Montoya,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/080.png,pilar.moreno@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=1
40,Murguía Lardizabal Luis Alfredo,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:chihuahua/distrito:4,Chihuahua 4,62,Luis Alfredo Murguía Lardizabal,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/178.png,luis.murguia@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=40
101,Muñiz Martínez Dulce María,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:hidalgo/distrito:2,Hidalgo 2,62,Dulce María Muñiz Martínez,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/014.png,dulce.muniz@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=101
436,Muñoz Kapamas Felipe de Jesús,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Distrito Federal 4,62,Felipe de Jesús Muñoz Kapamas,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/317.png,felipe.munoz@congreso.gob.mx,http://sitl.diputados.gob.mx/LXII_leg/curricula.php?dipt=436
